pl_name,hostname,default_flag,koi_disposition,disp_refname,sy_snum,sy_pnum,soltype,pl_controv_flag,pl_refname,koi_period,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,koi_prad,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,koi_insol,pl_insolerr1,pl_insolerr2,pl_insollim,koi_teq,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,koi_depth,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,koi_duration,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,st_refname,st_spectype,koi_steff,st_tefferr1,st_tefferr2,st_tefflim,koi_srad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,koi_slogg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,koi_model_snr,Target
K2-261 b,K2-261,0,CONFIRMED,Johnson et al. 2018,1.0,1.0,TESS Project Candidate,0.0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,11.633212700000001,0.0002106,-0.0002106,0.0,,,,,10.264,0.549285,-0.549285,0.0,,,,,126.95099999999996,,,0.0,935.0,,,0.0,0.0,3480.0,2.004e-05,-2.004e-05,0.0,5.081,0.188,-0.188,0.0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,,5287.7,128.3,-128.3,0.0,1.73,0.09,-0.09,0.0,,,,,,,,,,3.88,0.45,-0.45,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m07.75s,163.0323119,+00d29m35.40s,0.493167,213.283,1.975,-1.941,10.612,0.009,-0.009,8.89,0.022,-0.022,10.4594,0.000314,-0.000314,2024-02-05,2017-07,2024-02-05,17365.26946107784,1.0
K2-261 b,K2-261,0,CONFIRMED,Johnson et al. 2018,1.0,1.0,Published Confirmed,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,11.633950000000002,0.00021,-0.00021,0.0,,,,,10.32,0.17,-0.08,0.0,,,,,212.0,26.0,-23.0,0.0,973.0,28.0,-28.0,0.0,0.0,84970.89926219438,,,,7.479363655647124,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,5478.0,100.0,-100.0,0.0,1.679,0.065,-0.065,0.0,1.09,0.07,-0.07,0.0,0.35,0.043,-0.043,0.0,[Fe/H],4.02,0.08,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m07.75s,163.0323119,+00d29m35.40s,0.493167,213.283,1.975,-1.941,10.612,0.009,-0.009,8.89,0.022,-0.022,10.4594,0.000314,-0.000314,2025-09-17,2025-06,2025-09-17,48.19027532404834,1.0
K2-261 b,K2-261,0,CONFIRMED,Johnson et al. 2018,1.0,1.0,Published Confirmed,0.0,<a refstr=KNUDSTRUP_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A.379K/abstract target=ref>Knudstrup et al. 2024</a>,11.633439999999997,0.00012,-0.00012,0.0,,,,,9.52763359,0.33626942,-0.22417961,0.0,0.42,0.03,-0.03,0.0,57.62924837400794,,,,1003.4086184800216,,,,0.0,85001.19378885241,,,,7.481114615446431,,,,<a refstr=KNUDSTRUP_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A.379K/abstract target=ref>Knudstrup et al. 2024</a>,,5537.0,71.0,-71.0,0.0,1.669,0.022,-0.022,0.0,1.105,0.019,-0.019,0.0,0.36,0.06,-0.06,0.0,[Fe/H],4.21,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m07.75s,163.0323119,+00d29m35.40s,0.493167,213.283,1.975,-1.941,10.612,0.009,-0.009,8.89,0.022,-0.022,10.4594,0.000314,-0.000314,2024-11-20,2024-10,2024-11-20,48.19813403160009,1.0
K2-261 b,K2-261,0,CONFIRMED,Johnson et al. 2018,1.0,1.0,Published Confirmed,0.0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,11.6334758,8e-06,-8e-06,0.0,,,,,9.527875023753907,,,,0.39,0.15,-0.15,0.0,162.73378403997316,,,,1079.996963011852,,,,0.0,2805.4432000957204,,,,5.111966018637851,,,,<a refstr=JOHNSON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481..596J/abstract target=ref>Johnson et al. 2018</a>,G7 IV/V,5537.0,71.0,-71.0,0.0,1.65,0.04,-0.04,0.0,1.1,0.01,-0.02,0.0,0.36,0.06,-0.06,0.0,[Fe/H],4.21,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m07.75s,163.0323119,+00d29m35.40s,0.493167,213.283,1.975,-1.941,10.612,0.009,-0.009,8.89,0.022,-0.022,10.4594,0.000314,-0.000314,2024-03-04,2023-03,2024-03-04,35.90998778710184,1.0
K2-261 b,K2-261,1,CONFIRMED,Johnson et al. 2018,1.0,1.0,Published Confirmed,0.0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,11.633468100000002,4.4e-06,-4.4e-06,0.0,0.1086,0.0012,-0.0012,0.0,9.26982704,0.36989636,-0.33626942,0.0,0.274,0.065,-0.061,0.0,188.75345830219433,,,,1036.0,10.0,-10.0,0.0,0.0,2781.0000000000036,0.0081,-0.0052,0.0,5.1288,0.0336,-0.0264,0.0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,,5490.0,110.0,-110.0,0.0,1.663,0.071,-0.068,0.0,1.107,0.042,-0.047,0.0,0.372,0.069,-0.072,0.0,[Fe/H],4.04,0.038,-0.041,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m07.75s,163.0323119,+00d29m35.40s,0.493167,213.283,1.975,-1.941,10.612,0.009,-0.009,8.89,0.022,-0.022,10.4594,0.000314,-0.000314,2024-11-20,2023-04,2024-11-20,41.81954887218046,1.0
K2-261 b,K2-261,0,CONFIRMED,Johnson et al. 2018,1.0,1.0,Published Confirmed,0.0,<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>,11.633482,1.7e-05,-1.7e-05,0.0,,,,,9.26982704,,,,,,,,178.2746370883567,,,,1036.0,,,,0.0,2781.0000000000036,,,,5.1288,,,,,,5490.0,,,,1.663,,,,,,,,,,,,,4.04,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m07.75s,163.0323119,+00d29m35.40s,0.493167,213.283,1.975,-1.941,10.612,0.009,-0.009,8.89,0.022,-0.022,10.4594,0.000314,-0.000314,2022-10-18,2022-04,2022-10-18,41.81954887218046,1.0
K2-261 b,K2-261,0,CONFIRMED,Johnson et al. 2018,1.0,1.0,Published Confirmed,0.0,<a refstr=IKWUT_UKWA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..209I/abstract target=ref>Ikwut-Ukwa et al. 2020</a>,11.633477999999997,1.7e-05,-1.7e-05,0.0,0.1087,0.0012,-0.0012,0.0,9.50521563,0.39231432,-0.35868738,0.0,0.248,0.065,-0.063,0.0,180.0,10.0,-13.0,0.0,1030.0,21.0,-21.0,0.0,0.0,2804.0,0.012,-0.0072,0.0,5.138,0.046,-0.034,0.0,<a refstr=IKWUT_UKWA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..209I/abstract target=ref>Ikwut-Ukwa et al. 2020</a>,,5503.0,73.0,-74.0,0.0,1.641,0.058,-0.055,0.0,1.266,0.043,-0.041,0.0,0.384,0.057,-0.058,0.0,[Fe/H],4.111,0.025,-0.025,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m07.75s,163.0323119,+00d29m35.40s,0.493167,213.283,1.975,-1.941,10.612,0.009,-0.009,8.89,0.022,-0.022,10.4594,0.000314,-0.000314,2022-02-15,2020-11,2022-02-15,29.208333333333258,1.0
K2-261 b,K2-261,0,CONFIRMED,Johnson et al. 2018,1.0,1.0,Published Confirmed,0.0,<a refstr=JOHNSON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481..596J/abstract target=ref>Johnson et al. 2018</a>,11.633439999999997,0.00012,-0.00012,0.0,0.102,0.019,-0.02,0.0,9.52765,0.291434,-0.246598,0.0,0.39,0.15,-0.15,0.0,278.61721722666954,,,,1080.0,110.0,-100.0,0.0,0.0,2801.0,0.0102,-0.0054,0.0,5.112,1.368,-0.696,0.0,<a refstr=JOHNSON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481..596J/abstract target=ref>Johnson et al. 2018</a>,G7 IV/V,5537.0,71.0,-71.0,0.0,1.65,0.04,-0.04,0.0,1.1,0.01,-0.02,0.0,0.36,0.06,-0.06,0.0,[Fe/H],4.21,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m07.75s,163.0323119,+00d29m35.40s,0.493167,213.283,1.975,-1.941,10.612,0.009,-0.009,8.89,0.022,-0.022,10.4594,0.000314,-0.000314,2018-08-14,2018-11,2018-08-16,35.910256410256466,1.0
K2-261 b,K2-261,0,CONFIRMED,Johnson et al. 2018,1.0,1.0,Published Confirmed,0.0,<a refstr=IKWUT_UKWA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..209I/abstract target=ref>Ikwut-Ukwa et al. 2020</a>,11.633477999999997,1.7e-05,-1.7e-05,0.0,0.1034,0.0015,-0.0016,0.0,9.52763359,0.39231432,-0.38110534,0.0,0.286,0.064,-0.069,0.0,180.0,15.0,-10.0,0.0,1046.0,21.0,-22.0,0.0,0.0,2814.0000000000036,0.012,-0.0078,0.0,5.138,0.048,-0.034,0.0,<a refstr=IKWUT_UKWA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..209I/abstract target=ref>Ikwut-Ukwa et al. 2020</a>,,5445.0,77.0,-76.0,0.0,1.642,0.058,-0.059,0.0,1.09,0.05,-0.051,0.0,0.36,0.059,-0.059,0.0,[Fe/H],4.044,0.031,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m07.75s,163.0323119,+00d29m35.40s,0.493167,213.283,1.975,-1.941,10.612,0.009,-0.009,8.89,0.022,-0.022,10.4594,0.000314,-0.000314,2022-02-15,2020-11,2022-02-15,28.424242424242493,1.0
K2-263 b,K2-263,0,CONFIRMED,Mortier et al. 2018,1.0,1.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,50.8213,0.0023,-0.0023,0.0,,,,,2.1799999999999997,0.2,-0.28,0.0,,,,,37.238690683351706,,,,367.46559723087273,,,,0.0,582.0,0.0021,-0.0021,0.0,3.408,0.096,-0.12,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,5509.739526476031,,,,0.879,0.064,-0.024,0.0,,,,,,,,,,4.554098281053537,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m43.71s,129.6821253,+15d40m50.17s,15.6806039,162.481,1.38,-1.357,11.568,0.046,-0.046,9.748,0.02,-0.02,11.4055,0.00068,-0.00068,2019-09-05,2019-09,2019-09-05,27.714285714285722,1.0
K2-263 b,K2-263,0,CONFIRMED,Mortier et al. 2018,1.0,1.0,Published Confirmed,0.0,<a refstr=MORTIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1839M/abstract target=ref>Mortier et al. 2018</a>,50.818947,9.4e-05,-9.4e-05,0.0,0.2573,0.0029,-0.0029,0.0,2.41,0.12,-0.12,0.0,0.14,,,1.0,8.17001395495214,,,,470.0,10.0,-10.0,0.0,0.0,839.9961381046305,,,,3.4872,0.0912,-0.0912,0.0,<a refstr=MORTIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1839M/abstract target=ref>Mortier et al. 2018</a>,G9 V,5368.0,44.0,-44.0,0.0,0.85,0.02,-0.02,0.0,0.88,0.03,-0.03,0.0,-0.08,0.05,-0.05,0.0,[M/H],4.51,0.08,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m43.71s,129.6821253,+15d40m50.17s,15.6806039,162.481,1.38,-1.357,11.568,0.046,-0.046,9.748,0.02,-0.02,11.4055,0.00068,-0.00068,2018-09-25,2018-12,2018-09-27,23.27530563834364,1.0
K2-263 b,K2-263,0,CONFIRMED,Mortier et al. 2018,1.0,1.0,Published Candidate,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,50.819331,0.002404,-0.002537,0.0,,,,,2.1653858899999996,0.20571328,-0.11872244,0.0,,,,,179.46443359491545,,,,625.6118620690074,,,,0.0,640.0024808373382,,,,4.252878759527337,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5410.0,50.0,-50.0,0.0,0.837459,0.040069,-0.027294,0.0,,,,,-0.04,0.08,-0.08,0.0,[Fe/H],4.58,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m43.71s,129.6821253,+15d40m50.17s,15.6806039,162.481,1.38,-1.357,11.568,0.046,-0.046,9.748,0.02,-0.02,11.4055,0.00068,-0.00068,2018-02-15,2018-03,2018-02-15,25.26857598667658,1.0
K2-263 b,K2-263,1,CONFIRMED,Mortier et al. 2018,1.0,1.0,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,50.818947,9.4e-05,-9.4e-05,0.0,0.2573,0.003,-0.003,0.0,2.41,0.12,-0.12,0.0,0.15,,,1.0,8.170000000000016,0.52,-0.52,0.0,470.0,7.0,-7.0,0.0,0.0,721.3824523258663,,,,3.48720069385624,,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5368.0,44.0,-44.0,0.0,0.85,0.02,-0.02,0.0,0.88,0.03,-0.03,0.0,-0.08,0.05,-0.05,0.0,[Fe/H],4.510000044805787,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m43.71s,129.6821253,+15d40m50.17s,15.6806039,162.481,1.38,-1.357,11.568,0.046,-0.046,9.748,0.02,-0.02,11.4055,0.00068,-0.00068,2023-04-17,2023-04,2023-04-17,21.64283624293205,1.0
K2-264 b,K2-264,0,CONFIRMED,Rizzuto et al. 2018,1.0,2.0,Published Confirmed,0.0,<a refstr=RIZZUTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..195R/abstract target=ref>Rizzuto et al. 2018</a>,5.8397700000000015,6.1e-05,-6.3e-05,0.0,,,,,2.2699999999999996,0.2,-0.16,0.0,0.5,,,1.0,27.399267255430573,,,,489.0,12.0,-13.0,0.0,0.0,2733.8532164189637,,,,1.88,0.17,-0.39,0.0,<a refstr=RIZZUTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..195R/abstract target=ref>Rizzuto et al. 2018</a>,M2.5 V,3580.0,70.0,-70.0,0.0,0.473,0.014,-0.014,0.0,0.471,0.012,-0.012,0.0,0.12,0.04,-0.04,0.0,[Fe/H],4.74005094857958,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h45m26.00s,131.3583524,+19d41m54.24s,19.698401,185.605,2.122,-2.075,16.701,0.0462,-0.0462,12.183,0.02,-0.02,15.6625,0.000588,-0.000588,2019-02-05,2018-11,2018-09-27,64.929557170571,1.0
K2-264 b,K2-264,1,CONFIRMED,Rizzuto et al. 2018,1.0,2.0,Published Confirmed,0.0,<a refstr=LIVINGSTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484....8L/abstract target=ref>Livingston et al. 2019</a>,5.840001999999998,0.000676,-0.000602,0.0,0.05023,0.00042,-0.00043,0.0,2.231,0.151,-0.145,0.0,,,,,33.91852379429582,,,,496.0,10.0,-10.0,0.0,0.0,2734.1891429040224,,,,1.884,0.118,-0.149,0.0,<a refstr=LIVINGSTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484....8L/abstract target=ref>Livingston et al. 2019</a>,,3660.0,80.0,-45.0,0.0,0.473,0.011,-0.011,0.0,0.496,0.013,-0.013,0.0,-0.013,0.18,-0.18,0.0,[Fe/H],4.783,0.012,-0.012,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h45m26.00s,131.3583524,+19d41m54.24s,19.698401,185.605,2.122,-2.075,16.701,0.0462,-0.0462,12.183,0.02,-0.02,15.6625,0.000588,-0.000588,2019-02-05,2019-03,2019-02-07,65.0792797122752,1.0
K2-264 c,K2-264,0,CONFIRMED,Rizzuto et al. 2018,1.0,2.0,Published Confirmed,0.0,<a refstr=RIZZUTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..195R/abstract target=ref>Rizzuto et al. 2018</a>,19.66365,0.000303,-0.000306,0.0,,,,,2.7699999999999996,0.2,-0.18,0.0,0.45,,,1.0,24.931017133117052,,,,326.0,8.0,-9.0,0.0,0.0,4456.325813461262,,,,2.92,0.2,-0.5,0.0,<a refstr=RIZZUTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..195R/abstract target=ref>Rizzuto et al. 2018</a>,M2.5 V,3580.0,70.0,-70.0,0.0,0.473,0.014,-0.014,0.0,0.471,0.012,-0.012,0.0,0.12,0.04,-0.04,0.0,[Fe/H],4.753853538607464,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h45m26.00s,131.3583524,+19d41m54.24s,19.698401,185.605,2.122,-2.075,16.701,0.0462,-0.0462,12.183,0.02,-0.02,15.6625,0.000588,-0.000588,2019-02-05,2018-11,2018-09-27,53.67304877723643,1.0
K2-264 c,K2-264,1,CONFIRMED,Rizzuto et al. 2018,1.0,2.0,Published Confirmed,0.0,<a refstr=LIVINGSTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484....8L/abstract target=ref>Livingston et al. 2019</a>,19.660302,0.003496,-0.003337,0.0,0.11283,0.00095,-0.00097,0.0,2.668,0.201,-0.194,0.0,,,,,14.512996003782405,,,,331.0,7.0,-7.0,0.0,0.0,4580.691408118735,,,,2.618,0.271,-0.233,0.0,<a refstr=LIVINGSTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484....8L/abstract target=ref>Livingston et al. 2019</a>,,3660.0,80.0,-45.0,0.0,0.473,0.011,-0.011,0.0,0.496,0.013,-0.013,0.0,-0.013,0.18,-0.18,0.0,[Fe/H],4.783,0.012,-0.012,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h45m26.00s,131.3583524,+19d41m54.24s,19.698401,185.605,2.122,-2.075,16.701,0.0462,-0.0462,12.183,0.02,-0.02,15.6625,0.000588,-0.000588,2019-02-05,2019-03,2019-02-07,45.33476502999332,1.0
K2-265 b,K2-265,0,CONFIRMED,Lam et al. 2018,2.0,1.0,Published Confirmed,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2.3690599999999975,8e-05,-8e-05,0.0,,,,,1.6760000000000002,0.084,-0.039,0.0,,,,,592.0,69.0,-64.0,0.0,1257.0,35.0,-35.0,0.0,0.0,4723.799034262578,,,,3.2686431898801493,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,5435.0,100.0,-100.0,0.0,0.924,0.036,-0.036,0.0,0.9,0.04,-0.04,0.0,0.05,0.043,-0.043,0.0,[Fe/H],4.47,0.08,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h48m07.60s,342.0316493,-14d29m41.20s,-14.4947789,138.671,0.985,-0.97,11.187,0.015,-0.015,9.259,0.027,-0.027,10.9277,0.000552,-0.000552,2025-09-17,2025-06,2025-09-17,13.466292513364237,1.0
K2-265 b,K2-265,0,CONFIRMED,Lam et al. 2018,2.0,1.0,TESS Project Candidate,0.0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.369165127819997,1.4109e-05,-1.4109e-05,0.0,,,,,1.65688484,3.3105154,-3.3105154,0.0,,,,,564.9021,,,0.0,1243.41,,,0.0,0.0,316.07280000000173,0.00513393,-0.00513393,0.0,2.2926887,0.6511787,-0.6511787,0.0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,,5394.0,124.9,-124.9,0.0,0.930331,0.048694,-0.048694,0.0,,,,,,,,,,4.47,0.08,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h48m07.60s,342.0316493,-14d29m41.20s,-14.4947789,138.671,0.985,-0.97,11.187,0.015,-0.015,9.259,0.027,-0.027,10.9277,0.000552,-0.000552,2025-10-30,2017-07,2025-10-30,6.156546739047826,1.0
K2-265 b,K2-265,0,CONFIRMED,Lam et al. 2018,2.0,1.0,Published Candidate,0.0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,2.368408279999997,,,0.0,,,,,1.1934346151579893,,,,,,,,509.12182971442104,,,,914.4245709939579,,,,0.0,250.0,0.001,-0.001,0.0,2.455,0.24,-0.24,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5394.0,109.63,-140.23,0.0,0.930331,0.061557,-0.03583,0.0,0.94,0.141334,-0.090815,0.0,,,,,,4.47392,0.06632,-0.094434,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h48m07.60s,342.0316493,-14d29m41.20s,-14.4947789,138.671,0.985,-0.97,11.187,0.015,-0.015,9.259,0.027,-0.027,10.9277,0.000552,-0.000552,2016-12-21,2016-10,2016-12-21,25.0,1.0
K2-265 b,K2-265,0,CONFIRMED,Lam et al. 2018,2.0,1.0,Published Candidate,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,2.3690438,,,0.0,,,,,1.63,,,0.0,,,,,748.0215948145715,,,,1162.2127467030205,,,,0.0,338.0,,,0.0,2.3,,,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5261.0,,,0.0,0.81,,,0.0,,,,,,,,,,4.5812858505593015,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h48m07.60s,342.0316493,-14d29m41.20s,-14.4947789,138.671,0.985,-0.97,11.187,0.015,-0.015,9.259,0.027,-0.027,10.9277,0.000552,-0.000552,2015-12-05,2016-01,2015-12-05,50.018329976715165,1.0
K2-265 b,K2-265,0,CONFIRMED,Lam et al. 2018,2.0,1.0,Published Candidate,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2.369008000000001,5.6e-05,-5.9e-05,0.0,,,,,1.6616556500000002,0.15682921,-0.07740614,0.0,,,,,1155.370885970122,,,,1006.5308551605765,,,,0.0,4724.207360155331,,,,3.2681065161773786,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5509.0,50.0,-50.0,0.0,0.889069,0.060712,-0.030379,0.0,,,,,0.07,0.08,-0.08,0.0,[Fe/H],4.49,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h48m07.60s,342.0316493,-14d29m41.20s,-14.4947789,138.671,0.985,-0.97,11.187,0.015,-0.015,9.259,0.027,-0.027,10.9277,0.000552,-0.000552,2018-02-15,2018-03,2018-02-15,13.458475851281946,1.0
