,kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,phys_smass,phys_sma,Target
7155,4757437,CONFIRMED,4.42535097,3.504,179.0,22.1,1.63,1240.0,559.22,5946.0,4.309,1.223,1.1111877440477305,0.05463720098329616,1.0
7156,7219825,CONFIRMED,26.6951944,4.576,132.6,13.4,1.4,706.0,58.81,6086.0,4.274,1.216,1.0134484865592268,0.17558339144696025,1.0
7157,8882847,FALSE POSITIVE,42.2011587,8.479,178.1,15.9,37.39,671.0,47.85,6200.0,4.135,1.449,1.0448917484056786,0.2407137130626863,0.0
7158,6665223,FALSE POSITIVE,419.97507836,12.1687,275.1,5.9,1.53,215.0,0.51,5316.0,4.477,0.872,0.83170152625124,1.032125072105679,0.0
7159,12306808,FALSE POSITIVE,7.334073405,2.7308,326.9,2.6,1.42,870.0,135.81,5985.0,4.603,0.758,0.8399877254367284,0.06970254414400559,0.0
7160,7798259,FALSE POSITIVE,1.734221252,2.4577,289817.0,542.2,42.06,1114.0,363.79,4765.0,4.584,0.702,0.6896182607158347,0.024957441905608974,0.0
7161,2019076,FALSE POSITIVE,3.564614021,3.44204,94342.0,728.8,46.0,1187.0,470.37,5891.0,4.45,0.892,0.8178322594703007,0.04270616447983453,0.0
7162,5219234,CONFIRMED,3.20539622,2.143,453.6,20.6,1.7,1000.0,236.11,5103.0,4.562,0.787,0.823918004529998,0.03988503339312766,1.0
7163,12116380,CONFIRMED,4.3394569,2.3652,337.4,31.6,2.11,1061.0,300.07,5330.0,4.366,1.013,0.8692674533594784,0.049689986017563074,1.0
7164,6696580,CONFIRMED,25.5638626,4.685,1124.9,31.6,4.0,671.0,47.94,6228.0,4.441,1.049,1.1078615887441512,0.1757277304207974,1.0
7165,8978528,CONFIRMED,7.41634701,2.1362,505.5,20.6,1.24,547.0,21.1,4156.0,4.712,0.545,0.5581199326401446,0.06127688611108924,1.0
7166,8608544,FALSE POSITIVE,348.68162,10.959,309.3,11.9,2.09,302.0,1.96,6450.0,4.386,1.155,1.1833098974135645,1.025446524914549,0.0
7167,10000490,FALSE POSITIVE,1.400991827,4.8798,64104.0,669.6,98.13,2468.0,8795.37,6706.0,4.026,1.924,1.4333249607571568,0.0276269391470466,0.0
7168,9471268,CONFIRMED,2.248288213,2.0361,263.2,59.7,1.25,1127.0,380.75,5103.0,4.558,0.789,0.8205187977451167,0.03144307290554122,1.0
7169,11968463,FALSE POSITIVE,0.646745436,1.188,115.6,14.3,1.49,2373.0,7468.24,6325.0,4.409,1.112,1.1564959149939114,0.015362589689176198,0.0
7170,8280511,CONFIRMED,10.43547031,3.4167,210.2,36.7,1.22,759.0,78.35,5528.0,4.499,0.853,0.8372064988828689,0.08808048488485945,1.0
7171,7620844,FALSE POSITIVE,58.621578824,8.52961,142951.0,1887.7,40.43,385.0,5.19,5232.0,4.554,0.725,0.6864525801504305,0.26051696083400117,0.0
7172,9002278,CONFIRMED,5.71489692,2.3572,425.9,73.0,1.33,747.0,73.38,4926.0,4.653,0.662,0.718870244197762,0.05603808066162332,1.0
7173,11176127,CONFIRMED,10.47548084,2.3024,1070.7,40.3,2.11,540.0,20.15,4463.0,4.677,0.611,0.6471678720750286,0.08104304984141543,1.0
7174,7847104,FALSE POSITIVE,1.284991846,2.274,29.1,15.3,1.17,2491.0,9065.72,6060.0,3.852,2.106,1.1504063288890083,0.02423696024969157,0.0
7175,8804283,CONFIRMED,22.79020351,5.0394,617.9,47.7,2.57,634.0,38.27,5478.0,4.354,1.053,0.9136740092397213,0.15264762131079804,1.0
7176,8037145,CONFIRMED,12.75934489,3.5889,882.1,70.4,2.58,633.0,37.95,4963.0,4.501,0.826,0.7886687326265577,0.09872897029110102,1.0
7177,7047922,CONFIRMED,19.76169247,3.9097,392.5,35.3,2.81,791.0,92.38,6327.0,4.327,1.175,1.0690801398785834,0.14626721542927817,1.0
7178,12108293,FALSE POSITIVE,0.705455349,2.469,74.9,18.0,0.64,1693.0,1936.09,5383.0,4.614,0.736,0.8122508177753406,0.014470067428302966,0.0
7179,8240861,FALSE POSITIVE,0.449249224,4.7565,419437.0,1194.9,95.83,2941.0,17801.78,6338.0,4.239,1.299,1.0669715286160368,0.011730143252902581,0.0
7180,8162376,FALSE POSITIVE,0.706430188,1.301,50.8,11.0,0.41,1473.0,1116.9,5037.0,4.689,0.568,0.574951484991773,0.012907755046291509,0.0
7181,3347807,FALSE POSITIVE,324.18028,18.15,87.9,10.9,2.2,382.0,5.01,5792.0,3.835,2.183,1.1886171713746982,0.978286087378838,0.0
7182,11768142,CONFIRMED,38.0970717,4.307,913.3,17.0,1.58,242.0,0.81,3554.0,4.867,0.398,0.42530518049612387,0.1666308602256355,1.0
7183,6444896,CONFIRMED,19.5352551,1.013,1732.0,5.9,0.53,161.0,0.16,2703.0,5.274,0.118,0.09543299270993846,0.06486937608038007,1.0
7184,9958962,CONFIRMED,51.0674355,4.374,597.5,18.7,2.44,499.0,14.69,6004.0,4.484,0.977,1.0610202093521104,0.27474601371073637,1.0
7185,1722276,FALSE POSITIVE,569.934135,4.1904,18904.0,66.7,38.98,296.0,1.81,5367.0,3.783,2.057,0.9362743204300386,1.3160679062878309,0.0
7186,8683144,FALSE POSITIVE,267.970682,11.48,357.7,10.4,1.7,280.0,1.45,6008.0,4.519,0.897,0.9694366059770567,0.8050548570370926,0.0
7187,4466356,FALSE POSITIVE,14.12809896,2.326,263.1,20.3,1.6,781.0,87.8,6072.0,4.47,0.988,1.0506266619168956,0.11626958080705074,0.0
7188,3239945,CONFIRMED,4.393157678,2.4455,447.2,63.0,1.41,807.0,99.9,4799.0,4.631,0.692,0.7467009734495639,0.04762418776825708,1.0
7189,11968463,CONFIRMED,56.4148314,8.075,480.1,16.4,2.9,535.0,19.37,6325.0,4.409,1.112,1.1564959149939114,0.3021605154395085,1.0
7190,10388286,CONFIRMED,1.682695938,1.3867,703.8,75.4,1.23,750.0,74.7,3669.0,4.787,0.47,0.4933217284442934,0.021876339821825803,1.0
7191,5551504,FALSE POSITIVE,1.204529346,1.62,86.9,11.1,1.4,1968.0,3561.16,5340.0,4.046,1.504,0.9171285245715769,0.021525296338464468,0.0
7192,9466668,CONFIRMED,1.620467654,2.1888,159.6,22.7,1.57,1681.0,1893.42,5553.0,4.221,1.25,0.9478826075979297,0.026521978041824962,1.0
7193,3217264,CONFIRMED,29.19899219,5.1227,2047.2,171.0,4.15,540.0,20.05,5376.0,4.462,0.94,0.9336631875458836,0.18137167695124143,1.0
7194,7838675,CONFIRMED,1.005205893,1.63,97.5,15.0,0.85,1682.0,1893.23,5718.0,4.549,0.863,0.9615151245013315,0.019382786225564396,1.0
7195,8494410,FALSE POSITIVE,208.86909724,4.5707,21306.7,413.8,29.95,316.0,2.34,5914.0,4.421,0.987,0.9366316604840396,0.6740620647394568,0.0
7196,10253547,CONFIRMED,25.7457957,7.073,140.3,19.3,1.73,753.0,75.97,6103.0,4.202,1.383,1.1106542653548932,0.1767087239053042,1.0
7197,8780959,CONFIRMED,9.6310258,5.255,297.2,12.7,2.9,1094.0,338.33,6432.0,4.207,1.345,1.0626227197996636,0.09040009326391515,1.0
7198,8695779,FALSE POSITIVE,10.238939876,3.4851,3153.1,427.6,22.09,1190.0,474.05,6244.0,3.986,1.807,1.1530571514855024,0.09676413566740086,0.0
7199,5706966,CONFIRMED,24.0884178,3.952,387.2,21.0,1.16,386.0,5.26,4213.0,4.669,0.598,0.608606934699665,0.13832859448430057,1.0
7200,10214328,FALSE POSITIVE,659.2907,22.106,338.1,27.0,4.66,322.0,2.53,6917.0,4.05,1.837,1.380870148556403,1.650807355875365,0.0
7201,6500206,FALSE POSITIVE,13.37499553,1.639,458.1,16.9,2.01,703.0,57.85,5263.0,4.404,0.961,0.853849451804611,0.10461252394403335,0.0
7202,6525280,FALSE POSITIVE,1.710319812,2.983,43.6,19.1,0.56,1426.0,978.84,5774.0,4.524,0.825,0.8295497288234647,0.026298229325217328,0.0
7203,6768394,CONFIRMED,7.1329472,4.368,145.0,27.2,1.64,1102.0,349.21,5862.0,4.194,1.307,0.9738357277568008,0.07187900489329926,1.0
7204,6058816,CONFIRMED,73.7502765,13.309,233.1,33.9,3.78,677.0,49.76,6056.0,3.797,2.481,1.4066564992309136,0.3856256702580877,1.0
7205,11968463,FALSE POSITIVE,86.431871,7.374,415.1,11.2,2.85,464.0,10.97,6325.0,4.409,1.112,1.1564959149939114,0.40156710144545626,0.0
7206,7033233,CONFIRMED,2.032318856,1.1596,287.5,20.4,1.12,1011.0,247.21,4670.0,4.635,0.682,0.7319868479608221,0.02829804756839068,1.0
7207,9602595,FALSE POSITIVE,3.55650976,12.7364,687454.0,3867.7,283.93,2353.0,7238.22,8105.0,3.937,2.433,1.8673199900735513,0.056149996558673504,0.0
7208,4936180,FALSE POSITIVE,4.64090031,35.512,2450.6,296.9,30.09,1155.0,421.08,6463.0,4.5,0.826,0.7868548448763681,0.050268259615307946,0.0
7209,11709124,CONFIRMED,3.93276627,2.9403,234.9,30.7,1.5,1140.0,399.84,5688.0,4.415,0.971,0.894073017568022,0.046973245639774334,1.0
7210,10990886,CONFIRMED,11.023474798,1.4814,1795.5,77.2,2.46,429.0,8.04,3744.0,4.718,0.537,0.5493929726263609,0.0793903148489447,1.0
7211,7549209,CONFIRMED,27.5071114,5.907,580.7,30.7,2.58,569.0,24.71,5783.0,4.539,0.88,0.9770119437227608,0.17695279647907688,1.0
7212,7799701,FALSE POSITIVE,386.828262,5.045,1024.9,19.7,6.54,340.0,3.15,6384.0,4.107,1.615,1.2169691860370833,1.1092586062375294,0.0
7213,8022489,CONFIRMED,197.5111484,11.106,2575.6,175.2,9.52,391.0,5.54,5616.0,4.004,1.674,1.0314434823158074,0.6706105323304161,1.0
7214,2708343,FALSE POSITIVE,1.8913182,4.374,202.3,17.6,0.9,983.0,221.36,4476.0,4.627,0.633,0.6190731216546438,0.02550847718136895,0.0
7215,9412760,CONFIRMED,7.41556471,1.973,150.4,11.8,0.79,622.0,35.37,4500.0,4.656,0.646,0.6892861696601578,0.06573905994402462,1.0
7216,8179190,FALSE POSITIVE,0.662457501,1.527,64.1,13.5,8.3,3295.0,27795.08,6425.0,3.862,2.16,1.238346071929048,0.015970315903985188,0.0
7217,6199702,FALSE POSITIVE,0.805259637,0.9779,341.8,50.2,1.93,2115.0,4732.34,6257.0,4.454,1.022,1.0835184733614842,0.017397901830859493,0.0
7218,4914737,FALSE POSITIVE,8.65311903,1.273,206.8,8.9,0.85,493.0,13.95,3929.0,4.705,0.55,0.5593194315277469,0.06796143957956506,0.0
7219,12012872,FALSE POSITIVE,14.395425,5.12,115.4,9.4,0.85,672.0,48.08,5715.0,4.586,0.782,0.8597021932693124,0.110118381848498,0.0
7220,3548044,CONFIRMED,34.7630543,4.309,293.7,24.0,1.75,554.0,22.23,5670.0,4.387,0.95,0.8023830377042787,0.19370166160155755,1.0
7221,8244190,FALSE POSITIVE,1.09206833,1.8596,219.2,45.5,1.29,1611.0,1588.89,5639.0,4.551,0.859,0.9570196527235171,0.020451930544229474,0.0
7222,3642289,CONFIRMED,6.002548291,4.1628,202.0,71.6,2.33,1209.0,504.79,6204.0,4.269,1.36,1.2531767974582582,0.06968757821341501,1.0
7223,9334289,CONFIRMED,18.74649011,3.895,796.8,26.7,3.05,686.0,52.38,5561.0,4.362,1.06,0.9430750582785622,0.13543249511567493,1.0
7224,10074466,CONFIRMED,35.01190875,2.868,436.7,34.0,2.97,603.0,31.35,5872.0,4.332,1.153,1.0413414202717135,0.21229302312868212,1.0
7225,11709244,CONFIRMED,38.7149617,3.441,694.8,16.2,2.62,498.0,14.55,5445.0,4.458,0.937,0.9192078199697961,0.21776325927728796,1.0
7226,5738698,FALSE POSITIVE,2.404386969,7.40348,313168.0,8577.4,79.72,1670.0,1838.11,6466.0,4.278,1.21,1.0127570363544445,0.03527216754206819,0.0
7227,10471243,FALSE POSITIVE,0.93376131,3.747,55.6,10.5,0.61,1682.0,1891.81,5665.0,4.568,0.82,0.9069059127159886,0.018096953750454402,0.0
7228,7972785,FALSE POSITIVE,7.300735516,5.78725,13051.7,1640.0,13.32,1086.0,328.98,6434.0,4.394,1.138,1.1700894206851076,0.07760890867830361,0.0
7229,2708278,FALSE POSITIVE,1.89124187,4.415,105.8,20.8,0.93,1312.0,698.9,5285.0,4.474,0.927,0.93345631231144,0.02924984239142545,0.0
7230,5647008,FALSE POSITIVE,0.799868354,6.613,4928.8,251.4,34.7,1816.0,2581.61,5568.0,4.488,0.882,0.8727135095184811,0.01611500302395382,0.0
7231,9412760,CONFIRMED,7.41556471,1.973,150.4,11.8,0.79,622.0,35.37,4500.0,4.656,0.646,0.6892861696601578,0.06573905994402462,1.0
7232,10554999,CONFIRMED,6.400157105,2.0004,743.2,49.1,2.52,810.0,101.72,5299.0,4.597,0.766,0.8460422817571985,0.06380459079741317,1.0
7233,4281068,FALSE POSITIVE,1.01530474,8.7622,16445.2,1823.0,64.77,2324.0,6918.45,6428.0,4.226,1.44,1.272505044870847,0.02142290007111226,0.0
7234,8906676,FALSE POSITIVE,8.209514329,4.14104,141387.0,6579.3,149.52,1371.0,834.79,6258.0,3.882,2.111,1.2385427321937186,0.08552822462600482,0.0
7235,12023078,FALSE POSITIVE,0.623441939,1.4053,128.1,40.6,13.89,3219.0,25489.88,5385.0,3.639,2.871,1.3091846770025752,0.015623984367851819,0.0
7236,2581191,FALSE POSITIVE,1.99042642,3.083,133.8,25.3,1.17,1539.0,1327.48,6198.0,4.464,1.005,1.0721774084878706,0.03169424794327823,0.0
7237,8302450,FALSE POSITIVE,2.44199803,2.759,251.7,27.2,1.44,1282.0,638.05,5970.0,4.564,0.796,0.8467606430663238,0.03357463057538378,0.0
7238,9730163,CONFIRMED,2.984157711,1.2637,2598.0,24.3,0.92,401.0,6.12,3157.0,5.112,0.18,0.1529253695981948,0.02169211222479176,1.0
7239,9941066,CONFIRMED,5.87063416,2.5736,505.6,23.2,1.44,616.0,33.99,4166.0,4.66,0.612,0.6243633079339935,0.05443312708022818,1.0
7240,11517719,CONFIRMED,2.495780169,4.2721,25070.0,171.4,15.75,1408.0,929.47,6039.0,4.426,0.992,0.9571012267909575,0.0354855052028311,1.0
7241,8645191,FALSE POSITIVE,0.918921494,0.9425,321.0,23.7,1.49,1697.0,1960.12,5655.0,4.561,0.833,0.9209255696694416,0.01799649509569025,0.0
7242,12062660,FALSE POSITIVE,2.929299629,7.102,83918.0,374.6,51.67,1272.0,618.11,5780.0,4.438,1.0,0.999849257871384,0.0400634356129971,0.0
7243,4139816,CONFIRMED,7.82502168,2.186,520.8,15.9,1.2,494.0,14.05,3950.0,4.754,0.493,0.5030699394157266,0.061347090542258516,1.0
7244,9718066,CONFIRMED,28.9060526,3.099,99.0,13.3,0.79,414.0,6.94,4657.0,4.641,0.67,0.7162821590185606,0.1649230605785281,1.0
7245,3337432,FALSE POSITIVE,2.97600846,4.274,103.2,25.9,2.27,1892.0,3034.68,6208.0,3.898,2.088,1.2571743664453638,0.043700066244817884,0.0
7246,4832837,CONFIRMED,2.628117322,1.8289,936.8,98.1,1.77,737.0,69.56,3939.0,4.705,0.557,0.5736472539241386,0.03096746252460831,1.0
7247,6867766,FALSE POSITIVE,12.964717746,1.8303,3732.9,183.3,39.93,834.0,114.24,6210.0,4.45,1.033,1.0968195217150754,0.11138189006983863,0.0
7248,7977197,CONFIRMED,19.44639139,3.6227,926.0,82.4,3.24,681.0,50.73,5815.0,4.421,0.954,0.8750467940502029,0.135362153862893,1.0
7249,10223616,FALSE POSITIVE,29.12436474,3.4209,6496.0,63.4,15.25,356.0,3.81,4457.0,4.767,0.481,0.4934290123968849,0.14638840647266185,0.0
7250,10341913,FALSE POSITIVE,0.933749106,4.256,186.2,136.3,3.22,2863.0,15822.49,6215.0,3.849,2.188,1.2331876419486236,0.02004890551986579,0.0
7251,9347899,CONFIRMED,20.86021229,5.1937,1910.5,117.0,5.5,781.0,87.76,6035.0,4.22,1.257,0.95632406375502,0.14610833525548494,1.0
7252,8617363,CONFIRMED,19.94752741,1.756,861.3,16.0,2.52,625.0,36.14,5749.0,4.547,0.864,0.9593167192549696,0.14196268348658064,1.0
7253,9644411,FALSE POSITIVE,0.379412331,1.561,594.0,20.2,1.59,1643.0,1724.34,4331.0,4.62,0.666,0.6743463123738667,0.008994204790829921,0.0
7254,8524346,FALSE POSITIVE,4.4697452,5.33,241.5,33.8,2.43,1248.0,574.11,6102.0,4.316,1.125,0.955519541873664,0.052303311235965405,0.0
7255,6289257,CONFIRMED,19.67409703,3.7535,204.9,39.0,1.78,711.0,60.37,6023.0,4.423,1.031,1.0267196151477507,0.1438824996915306,1.0
7256,7870282,FALSE POSITIVE,0.580725004,2.071,105.2,18.0,0.85,1939.0,3355.68,5471.0,4.53,0.841,0.87403036361283,0.013024168484801589,0.0
7257,2578017,FALSE POSITIVE,0.592562969,3.0869,1546.4,100.4,25.97,1967.0,3520.7,5728.0,4.575,0.804,0.8860263261264314,0.013260687146435213,0.0
7258,5972334,CONFIRMED,38.6520796,5.607,566.5,24.8,2.07,487.0,13.28,5422.0,4.484,0.887,0.8745442088105763,0.2139455781396882,1.0
7259,12456601,CONFIRMED,15.64588656,3.959,572.1,26.9,2.18,710.0,60.08,5896.0,4.518,0.916,1.0086151237392338,0.1227729690501897,1.0
7260,2438406,FALSE POSITIVE,262.71162,7.72,1449.0,7.0,3.69,272.0,1.29,5398.0,4.375,0.99,0.8476272647901913,0.7597113991365927,0.0
7261,11442793,CONFIRMED,331.5972732,14.404,8322.1,355.0,10.89,294.0,1.76,5970.0,4.317,1.2,1.0896750841238974,0.9647922122653761,1.0
7262,4285107,FALSE POSITIVE,2.243016513,2.721,299.6,59.1,1.37,1167.0,438.46,5462.0,4.614,0.732,0.8034459958789693,0.031174633710846472,0.0
7263,9838949,CONFIRMED,4.88084456,2.5574,343.0,32.6,1.55,879.0,141.0,4929.0,4.481,0.861,0.8183532876694816,0.05267094095957603,1.0
7264,9159301,FALSE POSITIVE,3.044771557,11.0593,487818.0,3684.9,231.93,2816.0,14849.39,8199.0,3.747,3.163,2.037665593872753,0.05212046264364859,0.0
7265,4740688,FALSE POSITIVE,3.45423296,2.965,149.8,10.2,0.95,743.0,71.74,4186.0,4.662,0.635,0.675277033141618,0.03923339501333791,0.0
7266,11502867,CONFIRMED,3.217518511,2.11481,14319.4,1287.4,11.38,1185.0,464.73,5720.0,4.473,0.903,0.8837105285452135,0.04093029371149657,1.0
7267,6470521,FALSE POSITIVE,2.08043378,7.708,6861.2,289.1,510.48,1629.0,1661.27,6377.0,4.399,1.119,1.1444444085570544,0.03336017450010105,0.0
7268,10649230,FALSE POSITIVE,0.447820618,0.4199,58.3,28.4,1.42,3141.0,23149.06,5927.0,3.988,1.607,0.9161493590873653,0.011125485343395622,0.0
7269,11960862,CONFIRMED,6.575315881,4.3084,2793.3,221.1,5.31,1015.0,251.38,5992.0,4.415,0.989,0.9275281770909957,0.06698552005143638,1.0
7270,10407464,FALSE POSITIVE,0.93373711,3.151,12.9,11.2,0.37,2077.0,4422.99,6300.0,4.391,1.025,0.9427189983290424,0.018331780483340616,0.0
7271,6962977,CONFIRMED,2.58083264,2.1729,270.2,17.5,1.31,1130.0,386.18,5296.0,4.538,0.808,0.8217831840228174,0.03448946521818574,1.0
7272,9886361,CONFIRMED,13.61165024,7.617,95.5,31.6,1.46,958.0,198.73,6170.0,4.192,1.499,1.2750810584864216,0.1209800985888193,1.0
7273,9529744,CONFIRMED,8.37159554,5.252,98.0,16.6,2.39,1292.0,659.25,6426.0,4.013,1.775,1.18394422470664,0.08535783444058741,1.0
7274,5511081,CONFIRMED,13.72710334,7.3419,199.2,62.5,2.38,1005.0,241.58,5951.0,4.017,1.693,1.087047307835837,0.11536203247810146,1.0
7275,4996558,FALSE POSITIVE,3.017155419,13.3898,1381.8,223.5,38.71,1486.0,1155.07,5893.0,4.175,1.302,0.9250314469211878,0.039814821128631245,0.0
7276,11709124,CONFIRMED,62.3026877,7.509,859.3,45.0,3.05,454.0,10.05,5688.0,4.415,0.971,0.894073017568022,0.2962940972422512,1.0
7277,4832197,FALSE POSITIVE,0.94773253,1.7645,11306.0,103.9,45.58,2321.0,6862.81,6302.0,4.183,1.269,0.8950715903034906,0.018197173307495648,0.0
7278,10527135,FALSE POSITIVE,0.328686504,0.8592,171.9,26.8,1.11,2324.0,6891.11,5430.0,4.535,0.847,0.8968118728972783,0.008988402525830967,0.0
7279,8167978,FALSE POSITIVE,22.05274533,5.5924,13857.7,343.5,32.56,552.0,21.93,5510.0,4.608,0.741,0.8120278876168672,0.14357965481304225,0.0
7280,3122913,CONFIRMED,11.60653061,2.194,771.7,17.8,1.88,584.0,27.47,4703.0,4.582,0.701,0.6844954482669605,0.08841364270366936,1.0
7281,7659389,CONFIRMED,3.8259005,1.8057,857.2,20.3,3.45,1005.0,241.25,5223.0,4.505,0.885,0.9137367029408343,0.04645405388504268,1.0
7282,5956342,CONFIRMED,67.8321638,7.358,507.8,15.5,2.39,476.0,12.14,5839.0,4.327,1.067,0.8815833259358831,0.3121085876351706,1.0
7283,5607631,FALSE POSITIVE,20.5696575,4.263,401.5,22.2,28.96,650.0,42.09,6098.0,4.562,0.838,0.9341627933803013,0.1436215835328011,0.0
7284,6364327,FALSE POSITIVE,5.24372504,17.136,234.4,51.6,20.41,1017.0,253.25,5772.0,4.452,0.867,0.7761983649012645,0.054284811036878634,0.0
7285,8180063,FALSE POSITIVE,5.795063956,3.2496,1692.9,119.4,4.33,950.0,192.74,5865.0,4.563,0.827,0.9118964976345784,0.061227729292443654,0.0
7286,9291378,FALSE POSITIVE,3.796488133,11.0659,3007.6,193.4,40.83,1233.0,547.94,6137.0,4.46,1.018,1.0900090018786093,0.049014608857047254,0.0
7287,6062088,CONFIRMED,11.32977062,3.845,162.4,18.5,1.37,855.0,126.21,5821.0,4.355,1.085,0.972285938642213,0.09780015921332273,1.0
7288,11442793,CONFIRMED,91.9401253,9.195,482.9,34.4,2.62,450.0,9.71,5970.0,4.317,1.2,1.0896750841238974,0.41023232935807236,1.0
7289,8625813,FALSE POSITIVE,45.3965379,3.826,1001.6,15.3,1.97,326.0,2.66,4266.0,4.626,0.643,0.637318425351409,0.21431938889626925,0.0
7290,12306808,FALSE POSITIVE,7.334073405,2.7308,326.9,2.6,1.42,870.0,135.81,5985.0,4.603,0.758,0.8399877254367284,0.06970254414400559,0.0
7291,8681833,CONFIRMED,1.311558909,1.919,141.3,17.2,1.15,1655.0,1776.99,5926.0,4.501,0.963,1.0719810368636125,0.02399836848248429,1.0
7292,6606669,FALSE POSITIVE,0.970085646,1.129,153.0,9.8,18.65,5119.0,162048.58,4555.0,2.346,15.63,1.9762982434013547,0.024066800752996408,0.0
7293,3231341,CONFIRMED,18.9985279,4.529,430.7,16.9,43.17,792.0,93.03,5896.0,4.197,1.24,0.8826284029465942,0.13365957695640074,1.0
7294,6382217,CONFIRMED,8.41100305,2.4553,755.6,27.6,1.8,472.0,11.71,3757.0,4.718,0.539,0.5534929059655614,0.06645536207512305,1.0
7295,5301093,FALSE POSITIVE,488.67353,12.35,691.0,8.2,2.03,188.0,0.3,5218.0,4.596,0.772,0.8573716703474731,1.1534437013829977,0.0
7296,9141746,CONFIRMED,2.85188338,2.666,114.9,10.1,1.23,1398.0,903.77,6123.0,4.413,1.107,1.1567240634477418,0.04131349281020417,1.0
7297,2697935,FALSE POSITIVE,21.5135234,77.983,1583.8,171.5,534.47,1006.0,242.54,5088.0,3.508,3.318,1.293264308156415,0.16492922114335148,0.0
7298,6778008,FALSE POSITIVE,0.945829261,1.715,98.2,15.1,0.86,1790.0,2433.01,5959.0,4.546,0.859,0.9460647393473418,0.01851155625176909,0.0
7299,3240158,CONFIRMED,7.42608123,3.6379,443.3,37.5,2.47,1037.0,273.78,6049.0,4.353,1.176,1.1369704358700345,0.07774700528855574,1.0
7300,10091110,FALSE POSITIVE,8.529991199,3.9954,20083.7,389.8,44.86,940.0,184.92,6185.0,4.472,0.991,1.0618956397822297,0.08335285563357607,0.0
7301,9899181,FALSE POSITIVE,1.332560553,3.315,31.7,26.1,0.4,1249.0,574.99,4947.0,4.621,0.714,0.7768388776739147,0.02178524430662445,0.0
7302,9892816,CONFIRMED,39.4576228,9.557,244.8,41.6,2.8,658.0,44.26,6297.0,4.26,1.369,1.2437738591816923,0.2439281384265126,1.0
7303,4579598,FALSE POSITIVE,0.866346,2.011,116.4,13.9,1.24,2165.0,5186.18,6241.0,4.366,1.131,1.0835769009848906,0.018267325936315502,0.0
7304,7288306,CONFIRMED,96.169569,7.496,894.5,20.0,2.07,321.0,2.52,5340.0,4.633,0.702,0.771984806176033,0.37683871366804883,1.0
7305,8689373,CONFIRMED,3.78402867,1.9012,426.1,25.6,1.7,949.0,191.78,5196.0,4.593,0.775,0.858100062499035,0.04515887060271207,1.0
7306,5130740,FALSE POSITIVE,210.30644361,6.68665,46455.4,1081.7,101.13,525.0,17.94,7591.0,4.05,2.017,1.6647396558791305,0.8202469857911387,0.0
7307,4139816,CONFIRMED,46.1842039,4.758,1394.7,26.0,1.83,273.0,1.32,3950.0,4.754,0.493,0.5030699394157266,0.20035456659053824,1.0
7308,11461844,CONFIRMED,13.6823798,4.153,179.6,17.0,1.43,802.0,97.74,6102.0,4.457,1.026,1.0995861225458954,0.11555222871014013,1.0
7309,5956342,CONFIRMED,43.1312147,3.198,447.8,11.8,2.39,554.0,22.21,5839.0,4.327,1.067,0.8815833259358831,0.23078614380576903,1.0
7310,10858737,FALSE POSITIVE,0.952378454,3.892,43.8,17.4,1.46,2528.0,9651.76,6963.0,4.25,1.375,1.2261396171652637,0.020275916684309697,0.0
7311,11014932,CONFIRMED,38.2856338,6.512,322.8,15.0,1.77,534.0,19.24,5616.0,4.394,0.999,0.901707132679012,0.21476979913290156,1.0
7312,6062088,CONFIRMED,3.162692075,1.9529,503.7,75.4,2.61,1308.0,692.32,5821.0,4.355,1.085,0.972285938642213,0.041773104952905676,1.0
7313,8167996,CONFIRMED,13.96950181,1.5871,1110.0,37.0,2.04,387.0,5.29,3716.0,4.74,0.506,0.5131396365754453,0.09087824848562484,1.0
7314,8609450,CONFIRMED,24.8056775,6.148,624.4,39.4,2.16,588.0,28.22,5600.0,4.455,0.872,0.790619457745674,0.15391609752509552,1.0
7315,9291629,FALSE POSITIVE,20.686460198,37.7424,136154.0,1656.7,184.22,1210.0,506.27,4809.0,3.106,5.145,1.2322683293735746,0.15810782540059262,0.0
7316,5952366,FALSE POSITIVE,0.905679492,2.1164,2299.0,59.3,35.74,1882.0,2950.42,5780.0,4.438,1.0,0.999849257871384,0.018318448195546237,0.0
7317,11752906,CONFIRMED,20.6180348,3.267,769.5,16.3,1.57,359.0,3.92,3757.0,4.681,0.576,0.5804696205468266,0.12274924397676086,1.0
7318,8552719,FALSE POSITIVE,1.546222068,7.998,49.4,56.6,0.77,1578.0,1465.41,5611.0,4.388,1.073,1.0259683713776049,0.0263928760182579,0.0
7319,7102227,CONFIRMED,14.58932429,2.4184,831.3,29.3,2.32,594.0,29.53,5142.0,4.602,0.755,0.8314352474987333,0.1098736986846693,1.0
7320,3645438,CONFIRMED,386.370512,11.007,1336.4,13.1,2.96,209.0,0.45,5119.0,4.508,0.834,0.8170838561942291,0.9705524438878615,1.0
7321,8111381,FALSE POSITIVE,2.233799622,3.04,2658.5,228.9,28.63,1287.0,650.73,5741.0,4.555,0.846,0.9368612034577325,0.032722668212063814,0.0
